/home/cowboy/security-tools/lib/python3.12/site-packages/shodan/__main__.py:33: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  import pkg_resources
47.237.206.125	12551		Alibaba Cloud LLC	SG	phoenix :: Login	-1013098306	
39.107.82.151	12379		Aliyun Computing Co., LTD	CN	phoenix :: Login	-1059956524	
60.251.165.20	80	60-251-165-20.hinet-ip.hinet.net	Chunghwa Telecom Co.,Ltd.	TW	AEQ | Phoenix WebServer	180842847	
98.163.56.98	443	www2.movenstore.com;www2.pioneerphoenix.com;wsip-98-163-56-98.ph.ph.cox.net	Cox Communications Inc.	US	Pioneer Packaging Phoenix Online Shopping	339984172	
120.27.121.225	9944		Aliyun Computing Co., LTD	CN	phoenix :: Login	1122158874	
104.16.247.85	443	afw.com	Cloudflare, Inc.	US	American Furniture Warehouse - Denver, Houston, Phoenix, Tucson | AFW.com	1237584497	
37.27.234.139	80	static.139.234.27.37.clients.your-server.de	Hetzner Online GmbH	FI	Icarus Phoenix	564905641	
165.227.22.113	443	davidphoenix.com;www.davidphoenix.com	DigitalOcean, LLC	US	David Phoenix Interior Designer | Palm Beach Interior Design Firm	-1368759234	
139.99.161.125	443	ip125.ip-139-99-161.net;www.phoenixhoney.nz;phoenixhoney.nz	OVH Australia PTY LTD	AU	Phoenix Honey NZ	952494555	
169.60.5.34	8888	22.05.3ca9.ip4.static.sl-reverse.com	SoftLayer Technologies, Inc.	US	Phoenix WEB - Login	1947582051	
98.174.153.86	443	phoenixsoftware.com;mail.phoenixsoftware.com	Cox Communications Inc.	US	Phoenix Software International	1355067031	
8.138.82.6	8181		Aliyun Computing Co.LTD	CN	phoenix :: Login	932463860	
43.106.28.235	80		Alibaba Cloud (Singapore) Private Limited	SG	Phoenix Mobile - Factory Visit Report	346360818	

