target,platform,confirmed,version,auth,severity,customer,license_expiry,shadow_unauth_count,notes
http://39.104.89.111:12499,,false,,unknown,none,,,0,
http://39.105.28.172:441,,false,,unknown,none,,,0,
http://43.133.13.81:8065,,false,,unknown,none,,,0,
http://44.221.244.29:80,,false,,unknown,none,,,0,
http://45.33.2.77:3124,,false,,unknown,none,,,0,
http://45.33.27.196:51201,,false,,unknown,none,,,0,
http://45.33.27.196:7011,,false,,unknown,none,,,0,
http://45.56.114.140:12425,,false,,unknown,none,,,0,
http://45.56.126.247:4300,,false,,unknown,none,,,0,
http://45.56.126.27:9800,,false,,unknown,none,,,0,
http://45.56.71.80:45667,,false,,unknown,none,,,0,
http://45.79.163.117:20000,,false,,unknown,none,,,0,
http://45.79.163.184:12255,,false,,unknown,none,,,0,
http://45.79.180.44:12382,,false,,unknown,none,,,0,
http://45.79.193.12:12108,,false,,unknown,none,,,0,
http://45.79.221.250:6664,,false,,unknown,none,,,0,
http://45.79.221.72:49153,,false,,unknown,none,,,0,
http://45.79.221.72:7474,,false,,unknown,none,,,0,
http://45.79.5.148:3190,,false,,unknown,none,,,0,
http://47.100.130.127:7480,,false,,unknown,none,,,0,
http://47.104.27.165:12242,,false,,unknown,none,,,0,
http://47.107.166.143:18020,,false,,unknown,none,,,0,
http://47.108.172.139:16082,,false,,unknown,none,,,0,
http://47.109.83.196:12341,,false,,unknown,none,,,0,
http://47.112.19.200:8764,,false,,unknown,none,,,0,
http://47.113.219.226:8787,,false,,unknown,none,,,0,
http://47.113.230.224:9611,,false,,unknown,none,,,0,
http://47.115.151.25:636,,false,,unknown,none,,,0,
http://47.116.181.146:9209,,false,,unknown,none,,,0,
http://47.116.184.237:3503,,false,,unknown,none,,,0,
http://47.119.176.169:16888,,false,,unknown,none,,,0,
http://47.119.176.169:21314,,false,,unknown,none,,,0,
http://47.119.177.30:7082,,false,,unknown,none,,,0,
http://47.119.179.153:8168,,false,,unknown,none,,,0,
http://47.236.247.176:9245,,false,,unknown,none,,,0,
http://47.237.170.242:80,,false,,unknown,none,,,0,
http://47.237.198.2:12146,,false,,unknown,none,,,0,
http://47.237.198.2:9981,,false,,unknown,none,,,0,
http://47.237.205.19:8147,,false,,unknown,none,,,0,
http://47.237.205.215:12574,,false,,unknown,none,,,0,
http://47.237.205.226:12571,,false,,unknown,none,,,0,
http://47.237.206.16:2570,,false,,unknown,none,,,0,
http://47.238.167.218:4840,,false,,unknown,none,,,0,
http://47.238.167.218:5231,,false,,unknown,none,,,0,
http://47.243.242.70:3301,,false,,unknown,none,,,0,
http://47.243.50.83:12169,,false,,unknown,none,,,0,
http://47.245.34.161:3333,,false,,unknown,none,,,0,
http://47.251.174.250:18181,,false,,unknown,none,,,0,
http://47.251.175.73:12156,,false,,unknown,none,,,0,
http://47.251.177.34:12130,,false,,unknown,none,,,0,
http://47.251.177.34:16027,,false,,unknown,none,,,0,
http://47.251.177.81:5080,,false,,unknown,none,,,0,
http://47.251.177.81:7349,,false,,unknown,none,,,0,
http://47.251.55.58:60010,,false,,unknown,none,,,0,
http://47.252.32.227:49152,,false,,unknown,none,,,0,
http://47.254.153.78:993,,false,,unknown,none,,,0,
http://47.254.158.115:9221,,false,,unknown,none,,,0,
http://47.254.18.172:12428,,false,,unknown,none,,,0,
http://47.254.36.213:8888,,false,,unknown,none,,,0,
http://47.81.56.181:5596,,false,,unknown,none,,,0,
http://47.84.65.81:9988,,false,,unknown,none,,,0,
http://47.87.138.30:9075,,false,,unknown,none,,,0,
http://47.90.204.194:16067,,false,,unknown,none,,,0,
http://47.92.194.235:21307,,false,,unknown,none,,,0,
http://47.92.194.235:2133,,false,,unknown,none,,,0,
http://47.92.82.167:63676,,false,,unknown,none,,,0,
http://50.116.24.242:12304,,false,,unknown,none,,,0,
http://50.116.24.242:9091,,false,,unknown,none,,,0,
http://50.116.34.133:13082,,false,,unknown,none,,,0,
http://50.116.60.97:8528,,false,,unknown,none,,,0,
http://66.228.32.175:2086,,false,,unknown,none,,,0,
http://66.228.62.56:60443,,false,,unknown,none,,,0,
http://72.14.188.113:285,,false,,unknown,none,,,0,
http://72.14.188.113:31444,,false,,unknown,none,,,0,
http://74.207.235.11:541,,false,,unknown,none,,,0,
http://8.130.126.48:2087,,false,,unknown,none,,,0,
http://8.130.126.48:53806,,false,,unknown,none,,,0,
http://8.135.48.166:12263,,false,,unknown,none,,,0,
http://8.135.59.166:8493,,false,,unknown,none,,,0,
http://8.138.110.97:30007,,false,,unknown,none,,,0,
http://8.138.149.37:4840,,false,,unknown,none,,,0,
http://8.145.44.65:95,,false,,unknown,none,,,0,
http://8.145.63.73:14894,,false,,unknown,none,,,0,
http://8.146.229.146:32764,,false,,unknown,none,,,0,
http://8.146.234.106:2444,,false,,unknown,none,,,0,
http://8.146.234.106:9120,,false,,unknown,none,,,0,
http://8.148.5.136:9902,,false,,unknown,none,,,0,
http://8.208.22.38:7005,,false,,unknown,none,,,0,
http://8.208.44.86:10225,,false,,unknown,none,,,0,
http://8.208.46.154:18002,,false,,unknown,none,,,0,
http://8.208.52.231:50999,,false,,unknown,none,,,0,
http://8.208.52.231:8852,,false,,unknown,none,,,0,
http://8.208.80.14:685,,false,,unknown,none,,,0,
http://8.208.86.14:8170,,false,,unknown,none,,,0,
http://8.209.253.237:7510,,false,,unknown,none,,,0,
http://8.209.99.111:12558,,false,,unknown,none,,,0,
http://8.211.194.85:18078,,false,,unknown,none,,,0,
http://8.211.195.173:3014,,false,,unknown,none,,,0,
http://8.211.199.63:15044,,false,,unknown,none,,,0,
http://8.213.134.145:16052,,false,,unknown,none,,,0,
http://8.213.195.191:12283,,false,,unknown,none,,,0,
http://8.213.196.214:311,,false,,unknown,none,,,0,
http://8.213.196.214:32400,,false,,unknown,none,,,0,
http://8.213.199.231:7087,,false,,unknown,none,,,0,
http://8.213.211.39:50008,,false,,unknown,none,,,0,
http://8.213.215.166:2376,,false,,unknown,none,,,0,
http://8.213.215.187:91,,false,,unknown,none,,,0,
http://8.213.235.131:55554,,false,,unknown,none,,,0,
http://8.215.15.163:12243,,false,,unknown,none,,,0,
http://8.215.15.163:8174,,false,,unknown,none,,,0,
http://8.215.195.140:4506,,false,,unknown,none,,,0,
http://8.216.65.236:9916,,false,,unknown,none,,,0,
http://8.219.167.110:9183,,false,,unknown,none,,,0,
http://8.220.204.215:2111,,false,,unknown,none,,,0,
http://8.221.138.111:8165,,false,,unknown,none,,,0,
http://8.221.138.111:9443,,false,,unknown,none,,,0,
http://8.221.141.88:5227,,false,,unknown,none,,,0,
http://85.159.209.239:21263,,false,,unknown,none,,,0,
http://85.159.213.166:19135,,false,,unknown,none,,,0,
http://97.107.137.87:18086,,false,,unknown,none,,,0,
https://34.198.16.166:443,,false,,unknown,none,,,0,
https://34.54.60.18:443,,false,,unknown,none,,,0,
https://54.204.134.154:443,,false,,unknown,none,,,0,
